data_date,timestamp,time_window_end,window_minute,area,area_type,ensemble_pred,wait_time_min,congestion_grade,operation_basis,operation_interval_min,im_gate,raw_required_security_lanes,recommended_security_lanes,operation_level,recommendation
2025-10-12,2025-10-12 11:10:00,2025-10-12 11:20:00,670,IM1,security,46.0,6.41,3,실측 10분 85% 분위값,10,IM1,8,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 11:10:00,2025-10-12 11:20:00,670,IM2,security,43.3,6.07,2,실측 10분 85% 분위값,10,IM2,8,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 11:20:00,2025-10-12 11:30:00,680,IM1,security,56.3,7.84,3,실측 10분 85% 분위값,10,IM1,10,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 11:20:00,2025-10-12 11:30:00,680,IM2,security,36.0,5.2,2,실측 10분 85% 분위값,10,IM2,6,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 11:30:00,2025-10-12 11:40:00,690,IM1,security,60.0,8.41,3,실측 10분 85% 분위값,10,IM1,10,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 11:30:00,2025-10-12 11:40:00,690,IM2,security,34.3,5.01,2,실측 10분 85% 분위값,10,IM2,6,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 11:40:00,2025-10-12 11:50:00,700,IM1,security,59.15,8.28,3,실측 10분 85% 분위값,10,IM1,10,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 11:40:00,2025-10-12 11:50:00,700,IM2,security,38.15,5.45,2,실측 10분 85% 분위값,10,IM2,7,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 11:50:00,2025-10-12 12:00:00,710,IM1,security,62.15,8.75,3,실측 10분 85% 분위값,10,IM1,11,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 11:50:00,2025-10-12 12:00:00,710,IM2,security,37.0,5.32,2,실측 10분 85% 분위값,10,IM2,7,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 12:00:00,2025-10-12 12:10:00,720,IM1,security,62.0,8.73,3,실측 10분 85% 분위값,10,IM1,11,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 12:00:00,2025-10-12 12:10:00,720,IM2,security,31.0,4.66,2,실측 10분 85% 분위값,10,IM2,6,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 12:10:00,2025-10-12 12:20:00,730,IM1,security,66.15,9.42,3,실측 10분 85% 분위값,10,IM1,12,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 12:10:00,2025-10-12 12:20:00,730,IM2,security,43.0,6.03,2,실측 10분 85% 분위값,10,IM2,8,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 12:20:00,2025-10-12 12:30:00,740,IM1,security,62.3,8.78,3,실측 10분 85% 분위값,10,IM1,11,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 12:20:00,2025-10-12 12:30:00,740,IM2,security,47.3,6.58,2,실측 10분 85% 분위값,10,IM2,8,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 12:30:00,2025-10-12 12:40:00,750,IM1,security,71.3,10.33,4,실측 10분 85% 분위값,10,IM1,12,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 12:30:00,2025-10-12 12:40:00,750,IM2,security,43.0,6.03,2,실측 10분 85% 분위값,10,IM2,8,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 12:40:00,2025-10-12 12:50:00,760,IM1,security,80.0,12.02,4,실측 10분 85% 분위값,10,IM1,14,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 12:40:00,2025-10-12 12:50:00,760,IM2,security,49.3,6.85,2,실측 10분 85% 분위값,10,IM2,9,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 12:50:00,2025-10-12 13:00:00,770,IM1,security,82.15,12.47,4,실측 10분 85% 분위값,10,IM1,14,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 12:50:00,2025-10-12 13:00:00,770,IM2,security,43.3,6.07,2,실측 10분 85% 분위값,10,IM2,8,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 13:00:00,2025-10-12 13:10:00,780,IM1,security,63.15,8.91,3,실측 10분 85% 분위값,10,IM1,11,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 13:00:00,2025-10-12 13:10:00,780,IM2,security,58.3,8.15,3,실측 10분 85% 분위값,10,IM2,10,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 13:10:00,2025-10-12 13:20:00,790,IM1,security,70.15,10.12,4,실측 10분 85% 분위값,10,IM1,12,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 13:10:00,2025-10-12 13:20:00,790,IM2,security,58.0,8.1,3,실측 10분 85% 분위값,10,IM2,10,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 13:20:00,2025-10-12 13:30:00,800,IM1,security,69.15,9.94,4,실측 10분 85% 분위값,10,IM1,12,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 13:20:00,2025-10-12 13:30:00,800,IM2,security,72.15,10.48,3,실측 10분 85% 분위값,10,IM2,13,15,2단계 확대 운영(15대),IM2 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 13:30:00,2025-10-12 13:40:00,810,IM1,security,65.0,9.22,3,실측 10분 85% 분위값,10,IM1,11,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 13:30:00,2025-10-12 13:40:00,810,IM2,security,57.449999999999996,8.02,3,실측 10분 85% 분위값,10,IM2,10,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 13:40:00,2025-10-12 13:50:00,820,IM1,security,62.15,8.75,3,실측 10분 85% 분위값,10,IM1,11,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 13:40:00,2025-10-12 13:50:00,820,IM2,security,60.3,8.46,3,실측 10분 85% 분위값,10,IM2,11,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 13:50:00,2025-10-12 14:00:00,830,IM1,security,80.15,12.05,4,실측 10분 85% 분위값,10,IM1,14,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 13:50:00,2025-10-12 14:00:00,830,IM2,security,57.15,7.97,3,실측 10분 85% 분위값,10,IM2,10,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 14:00:00,2025-10-12 14:10:00,840,IM1,security,88.0,13.77,4,실측 10분 85% 분위값,10,IM1,15,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 14:00:00,2025-10-12 14:10:00,840,IM2,security,66.0,9.39,3,실측 10분 85% 분위값,10,IM2,11,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 14:10:00,2025-10-12 14:20:00,850,IM1,security,79.15,11.85,4,실측 10분 85% 분위값,10,IM1,14,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 14:10:00,2025-10-12 14:20:00,850,IM2,security,49.15,6.83,2,실측 10분 85% 분위값,10,IM2,9,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 14:20:00,2025-10-12 14:30:00,860,IM1,security,55.15,7.67,3,실측 10분 85% 분위값,10,IM1,10,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 14:20:00,2025-10-12 14:30:00,860,IM2,security,56.0,7.8,3,실측 10분 85% 분위값,10,IM2,10,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 14:30:00,2025-10-12 14:40:00,870,IM1,security,82.3,12.5,4,실측 10분 85% 분위값,10,IM1,14,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 14:30:00,2025-10-12 14:40:00,870,IM2,security,57.0,7.95,3,실측 10분 85% 분위값,10,IM2,10,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 14:40:00,2025-10-12 14:50:00,880,IM1,security,82.0,12.44,4,실측 10분 85% 분위값,10,IM1,14,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 14:40:00,2025-10-12 14:50:00,880,IM2,security,79.0,11.82,3,실측 10분 85% 분위값,10,IM2,14,15,2단계 확대 운영(15대),IM2 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 14:50:00,2025-10-12 15:00:00,890,IM1,security,63.15,8.91,3,실측 10분 85% 분위값,10,IM1,11,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 14:50:00,2025-10-12 15:00:00,890,IM2,security,67.15,9.59,3,실측 10분 85% 분위값,10,IM2,12,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 15:00:00,2025-10-12 15:10:00,900,IM1,security,77.15,11.44,4,실측 10분 85% 분위값,10,IM1,13,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 15:00:00,2025-10-12 15:10:00,900,IM2,security,49.0,6.81,2,실측 10분 85% 분위값,10,IM2,9,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 15:10:00,2025-10-12 15:20:00,910,IM1,security,68.0,9.74,4,실측 10분 85% 분위값,10,IM1,12,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 15:10:00,2025-10-12 15:20:00,910,IM2,security,46.0,6.41,2,실측 10분 85% 분위값,10,IM2,8,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 15:20:00,2025-10-12 15:30:00,920,IM1,security,59.0,8.25,3,실측 10분 85% 분위값,10,IM1,10,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 15:20:00,2025-10-12 15:30:00,920,IM2,security,42.0,5.91,2,실측 10분 85% 분위값,10,IM2,7,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 15:30:00,2025-10-12 15:40:00,930,IM1,security,64.0,9.05,3,실측 10분 85% 분위값,10,IM1,11,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 15:30:00,2025-10-12 15:40:00,930,IM2,security,34.0,4.98,2,실측 10분 85% 분위값,10,IM2,6,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 15:40:00,2025-10-12 15:50:00,940,IM1,security,67.15,9.59,3,실측 10분 85% 분위값,10,IM1,12,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 15:40:00,2025-10-12 15:50:00,940,IM2,security,39.0,5.55,2,실측 10분 85% 분위값,10,IM2,7,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 15:50:00,2025-10-12 16:00:00,950,IM1,security,72.3,10.51,4,실측 10분 85% 분위값,10,IM1,13,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 15:50:00,2025-10-12 16:00:00,950,IM2,security,43.449999999999996,6.09,2,실측 10분 85% 분위값,10,IM2,8,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 16:00:00,2025-10-12 16:10:00,960,IM1,security,80.0,12.02,4,실측 10분 85% 분위값,10,IM1,14,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 16:00:00,2025-10-12 16:10:00,960,IM2,security,49.15,6.83,2,실측 10분 85% 분위값,10,IM2,9,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 16:10:00,2025-10-12 16:20:00,970,IM1,security,69.15,9.94,4,실측 10분 85% 분위값,10,IM1,12,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 16:10:00,2025-10-12 16:20:00,970,IM2,security,47.15,6.56,2,실측 10분 85% 분위값,10,IM2,8,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 16:20:00,2025-10-12 16:30:00,980,IM1,security,85.44999999999999,13.19,4,실측 10분 85% 분위값,10,IM1,15,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 16:20:00,2025-10-12 16:30:00,980,IM2,security,41.15,5.8,2,실측 10분 85% 분위값,10,IM2,7,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 16:30:00,2025-10-12 16:40:00,990,IM1,security,82.3,12.5,4,실측 10분 85% 분위값,10,IM1,14,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 16:30:00,2025-10-12 16:40:00,990,IM2,security,44.599999999999994,6.23,2,실측 10분 85% 분위값,10,IM2,8,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 16:40:00,2025-10-12 16:50:00,1000,IM1,security,72.0,10.46,4,실측 10분 85% 분위값,10,IM1,12,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 16:40:00,2025-10-12 16:50:00,1000,IM2,security,42.0,5.91,2,실측 10분 85% 분위값,10,IM2,7,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 16:50:00,2025-10-12 17:00:00,1010,IM1,security,82.15,12.47,4,실측 10분 85% 분위값,10,IM1,14,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 16:50:00,2025-10-12 17:00:00,1010,IM2,security,40.0,5.67,2,실측 10분 85% 분위값,10,IM2,7,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 17:00:00,2025-10-12 17:10:00,1020,IM1,security,80.15,12.05,4,실측 10분 85% 분위값,10,IM1,14,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 17:00:00,2025-10-12 17:10:00,1020,IM2,security,46.449999999999996,6.47,2,실측 10분 85% 분위값,10,IM2,8,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 17:10:00,2025-10-12 17:20:00,1030,IM1,security,66.0,9.39,3,실측 10분 85% 분위값,10,IM1,11,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 17:10:00,2025-10-12 17:20:00,1030,IM2,security,43.0,6.03,2,실측 10분 85% 분위값,10,IM2,8,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 17:20:00,2025-10-12 17:30:00,1040,IM1,security,62.449999999999996,8.8,3,실측 10분 85% 분위값,10,IM1,11,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 17:20:00,2025-10-12 17:30:00,1040,IM2,security,51.15,7.1,2,실측 10분 85% 분위값,10,IM2,9,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 17:30:00,2025-10-12 17:40:00,1050,IM1,security,66.15,9.42,3,실측 10분 85% 분위값,10,IM1,12,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 17:30:00,2025-10-12 17:40:00,1050,IM2,security,41.15,5.8,2,실측 10분 85% 분위값,10,IM2,7,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 17:40:00,2025-10-12 17:50:00,1060,IM1,security,80.0,12.02,4,실측 10분 85% 분위값,10,IM1,14,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 17:40:00,2025-10-12 17:50:00,1060,IM2,security,47.0,6.54,2,실측 10분 85% 분위값,10,IM2,8,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 17:50:00,2025-10-12 18:00:00,1070,IM1,security,66.0,9.39,3,실측 10분 85% 분위값,10,IM1,11,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 17:50:00,2025-10-12 18:00:00,1070,IM2,security,52.15,7.24,2,실측 10분 85% 분위값,10,IM2,9,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 18:00:00,2025-10-12 18:10:00,1080,IM1,security,78.3,11.67,4,실측 10분 85% 분위값,10,IM1,14,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 18:00:00,2025-10-12 18:10:00,1080,IM2,security,43.15,6.05,2,실측 10분 85% 분위값,10,IM2,8,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 18:10:00,2025-10-12 18:20:00,1090,IM1,security,78.15,11.64,4,실측 10분 85% 분위값,10,IM1,14,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 18:10:00,2025-10-12 18:20:00,1090,IM2,security,39.15,5.57,2,실측 10분 85% 분위값,10,IM2,7,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 18:20:00,2025-10-12 18:30:00,1100,IM1,security,64.15,9.08,3,실측 10분 85% 분위값,10,IM1,11,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 18:20:00,2025-10-12 18:30:00,1100,IM2,security,46.15,6.43,2,실측 10분 85% 분위값,10,IM2,8,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 18:30:00,2025-10-12 18:40:00,1110,IM1,security,50.15,6.96,3,실측 10분 85% 분위값,10,IM1,9,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 18:30:00,2025-10-12 18:40:00,1110,IM2,security,56.0,7.8,3,실측 10분 85% 분위값,10,IM2,10,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 18:40:00,2025-10-12 18:50:00,1120,IM1,security,50.0,6.94,3,실측 10분 85% 분위값,10,IM1,9,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 18:40:00,2025-10-12 18:50:00,1120,IM2,security,32.15,4.78,2,실측 10분 85% 분위값,10,IM2,6,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 18:50:00,2025-10-12 19:00:00,1130,IM1,security,48.0,6.67,3,실측 10분 85% 분위값,10,IM1,8,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 18:50:00,2025-10-12 19:00:00,1130,IM2,security,35.15,5.11,2,실측 10분 85% 분위값,10,IM2,6,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 19:00:00,2025-10-12 19:10:00,1140,IM1,security,59.0,8.25,3,실측 10분 85% 분위값,10,IM1,10,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 19:00:00,2025-10-12 19:10:00,1140,IM2,security,23.0,3.86,1,실측 10분 85% 분위값,10,IM2,4,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 19:10:00,2025-10-12 19:20:00,1150,IM1,security,61.15,8.59,3,실측 10분 85% 분위값,10,IM1,11,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 19:10:00,2025-10-12 19:20:00,1150,IM2,security,23.0,3.86,1,실측 10분 85% 분위값,10,IM2,4,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 19:20:00,2025-10-12 19:30:00,1160,IM1,security,74.15,10.86,4,실측 10분 85% 분위값,10,IM1,13,15,2단계 확대 운영(15대),IM1 보안검색대 15대 개방 권장
2025-10-12,2025-10-12 19:20:00,2025-10-12 19:30:00,1160,IM2,security,19.15,3.51,1,실측 10분 85% 분위값,10,IM2,4,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 19:30:00,2025-10-12 19:40:00,1170,IM1,security,65.3,9.27,3,실측 10분 85% 분위값,10,IM1,11,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 19:30:00,2025-10-12 19:40:00,1170,IM2,security,21.299999999999997,3.7,1,실측 10분 85% 분위값,10,IM2,4,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 19:40:00,2025-10-12 19:50:00,1180,IM1,security,61.15,8.59,3,실측 10분 85% 분위값,10,IM1,11,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 19:40:00,2025-10-12 19:50:00,1180,IM2,security,15.0,3.15,1,실측 10분 85% 분위값,10,IM2,3,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 19:50:00,2025-10-12 20:00:00,1190,IM1,security,54.3,7.55,3,실측 10분 85% 분위값,10,IM1,10,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 19:50:00,2025-10-12 20:00:00,1190,IM2,security,18.0,3.4,1,실측 10분 85% 분위값,10,IM2,3,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 20:00:00,2025-10-12 20:10:00,1200,IM1,security,49.0,6.81,3,실측 10분 85% 분위값,10,IM1,9,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 20:00:00,2025-10-12 20:10:00,1200,IM2,security,17.0,3.32,1,실측 10분 85% 분위값,10,IM2,3,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 20:10:00,2025-10-12 20:20:00,1210,IM1,security,47.0,6.54,3,실측 10분 85% 분위값,10,IM1,8,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 20:10:00,2025-10-12 20:20:00,1210,IM2,security,14.0,3.06,1,실측 10분 85% 분위값,10,IM2,3,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 20:20:00,2025-10-12 20:30:00,1220,IM1,security,57.15,7.97,3,실측 10분 85% 분위값,10,IM1,10,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 20:20:00,2025-10-12 20:30:00,1220,IM2,security,12.0,2.9,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 20:30:00,2025-10-12 20:40:00,1230,IM1,security,34.0,4.98,2,실측 10분 85% 분위값,10,IM1,6,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 20:30:00,2025-10-12 20:40:00,1230,IM2,security,9.149999999999999,2.67,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 20:40:00,2025-10-12 20:50:00,1240,IM1,security,27.15,4.26,2,실측 10분 85% 분위값,10,IM1,5,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 20:40:00,2025-10-12 20:50:00,1240,IM2,security,10.149999999999999,2.75,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 20:50:00,2025-10-12 21:00:00,1250,IM1,security,40.0,5.67,2,실측 10분 85% 분위값,10,IM1,7,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 20:50:00,2025-10-12 21:00:00,1250,IM2,security,7.149999999999999,2.52,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 21:00:00,2025-10-12 21:10:00,1260,IM1,security,39.0,5.55,2,실측 10분 85% 분위값,10,IM1,7,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 21:00:00,2025-10-12 21:10:00,1260,IM2,security,7.0,2.51,1,실측 10분 85% 분위값,10,IM2,2,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 21:10:00,2025-10-12 21:20:00,1270,IM1,security,26.0,4.15,2,실측 10분 85% 분위값,10,IM1,5,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 21:10:00,2025-10-12 21:20:00,1270,IM2,security,5.149999999999999,2.37,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 21:20:00,2025-10-12 21:30:00,1280,IM1,security,29.15,4.47,2,실측 10분 85% 분위값,10,IM1,5,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 21:20:00,2025-10-12 21:30:00,1280,IM2,security,6.0,2.43,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 21:30:00,2025-10-12 21:40:00,1290,IM1,security,29.15,4.47,2,실측 10분 85% 분위값,10,IM1,5,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 21:30:00,2025-10-12 21:40:00,1290,IM2,security,5.0,2.36,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 21:40:00,2025-10-12 21:50:00,1300,IM1,security,20.0,3.58,1,실측 10분 85% 분위값,10,IM1,4,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 21:40:00,2025-10-12 21:50:00,1300,IM2,security,6.0,2.43,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 21:50:00,2025-10-12 22:00:00,1310,IM1,security,26.15,4.16,2,실측 10분 85% 분위값,10,IM1,5,12,1단계 기본 운영(12대),IM1 보안검색대 12대 개방 권장
2025-10-12,2025-10-12 21:50:00,2025-10-12 22:00:00,1310,IM2,security,5.0,2.36,1,실측 10분 85% 분위값,10,IM2,1,12,1단계 기본 운영(12대),IM2 보안검색대 12대 개방 권장
